,'station',date,storage
8885,ORO,1997-09-23,2158754
8886,ORO,1997-10-23,2056710
8887,ORO,1997-11-23,2018042
8888,ORO,1997-12-23,2196149
8889,ORO,1998-01-23,2640800
8890,ORO,1998-02-23,2729730
8891,ORO,1998-03-23,2771235
8892,ORO,1998-04-23,2904724
8893,ORO,1998-05-23,3241237
8894,ORO,1998-06-23,3518483
8895,ORO,1998-07-23,3403816
8896,ORO,1998-08-23,3144912
8897,ORO,1998-09-23,2877345
8898,ORO,1998-10-23,2753469
8899,ORO,1998-11-23,2787614
8900,ORO,1998-12-23,2688010
8901,ORO,1999-01-23,2827578
8902,ORO,1999-02-23,2775490
8903,ORO,1999-03-23,2860869
8904,ORO,1999-04-23,3183002
8905,ORO,1999-05-23,3389232
8906,ORO,1999-06-23,3463845
8907,ORO,1999-07-23,3006920
8908,ORO,1999-08-23,2650442
8909,ORO,1999-09-23,2457698
8910,ORO,1999-10-23,2307431
8911,ORO,1999-11-23,2281337
8912,ORO,1999-12-23,2240291
8913,ORO,2000-01-23,2208033
8914,ORO,2000-02-23,2710841
8915,ORO,2000-03-23,2761945
8916,ORO,2000-04-23,3075301
8917,ORO,2000-05-23,3107883
8918,ORO,2000-06-23,2987822
8919,ORO,2000-07-23,2533076
8920,ORO,2000-08-23,2116635
8921,ORO,2000-09-23,1942379
8922,ORO,2000-10-23,1849838
8923,ORO,2000-11-23,1790193
8924,ORO,2000-12-23,1724840
8925,ORO,2001-01-23,1705799
8926,ORO,2001-02-23,1814216
8927,ORO,2001-03-23,1957116
8928,ORO,2001-04-23,2155520
8929,ORO,2001-05-23,2168704
8930,ORO,2001-06-23,1950983
8931,ORO,2001-07-23,1787072
8932,ORO,2001-08-23,1580353
8933,ORO,2001-09-23,1495577
8934,ORO,2001-10-23,1452374
8935,ORO,2001-11-23,1392680
8936,ORO,2001-12-23,1524532
8937,ORO,2002-01-23,1879076
8938,ORO,2002-02-23,2066107
8939,ORO,2002-03-23,2335383
8940,ORO,2002-04-23,2640659
8941,ORO,2002-05-23,2632697
8942,ORO,2002-06-23,2447809
8943,ORO,2002-07-23,1996950
8944,ORO,2002-08-23,1612238
8945,ORO,2002-09-23,1419072
8946,ORO,2002-10-23,1320736
8947,ORO,2002-11-23,1242317
8948,ORO,2002-12-23,1404926
8949,ORO,2003-01-23,1980632
8950,ORO,2003-02-23,2281105
8951,ORO,2003-03-23,2518246
8952,ORO,2003-04-23,2905823
8953,ORO,2003-05-23,3472415
8954,ORO,2003-06-23,3525573
8955,ORO,2003-07-23,2994132
8956,ORO,2003-08-23,2555624
8957,ORO,2003-09-23,2303574
8958,ORO,2003-10-23,2198296
8959,ORO,2003-11-23,2101594
8960,ORO,2003-12-23,2148614
8961,ORO,2004-01-23,2404606
8962,ORO,2004-02-23,2840537
8963,ORO,2004-03-23,3020876
8964,ORO,2004-04-23,3026670
8965,ORO,2004-05-23,3053762
8966,ORO,2004-06-23,2840402
8967,ORO,2004-07-23,2377512
8968,ORO,2004-08-23,1953580
8969,ORO,2004-09-23,1769288
8970,ORO,2004-10-23,1672238
8971,ORO,2004-11-23,1621326
8972,ORO,2004-12-23,1635118
8973,ORO,2005-01-23,1756052
8974,ORO,2005-02-23,1986832
8975,ORO,2005-03-23,2285284
8976,ORO,2005-04-23,2764862
8977,ORO,2005-05-23,3390305
8978,ORO,2005-06-23,3492262
8979,ORO,2005-07-23,3317132
8980,ORO,2005-08-23,3094792
8981,ORO,2005-09-23,2918207
8982,ORO,2005-10-23,2782547
8983,ORO,2005-11-23,2633595
8984,ORO,2005-12-23,2854894
8985,ORO,2006-01-23,2772963
8986,ORO,2006-02-23,2892244
8987,ORO,2006-03-23,2802856
8988,ORO,2006-04-23,3033887
8989,ORO,2006-05-23,3385249
8990,ORO,2006-06-23,3514706
8991,ORO,2006-07-23,3329526
8992,ORO,2006-08-23,3075301
8993,ORO,2006-09-23,2862772
8994,ORO,2006-10-23,2783080
8995,ORO,2006-11-23,2699996
8996,ORO,2006-12-23,2742109
8997,ORO,2007-01-23,2797501
8998,ORO,2007-02-23,3012272
8999,ORO,2007-03-23,3077589
9000,ORO,2007-04-23,3091770
9001,ORO,2007-05-23,2989784
9002,ORO,2007-06-23,2773628
9003,ORO,2007-07-23,2305210
9004,ORO,2007-08-23,1906807
9005,ORO,2007-09-23,1586892
9006,ORO,2007-10-23,1476808
9007,ORO,2007-11-23,1313949
9008,ORO,2007-12-23,1238824
9009,ORO,2008-01-23,1290079
9010,ORO,2008-02-23,1401467
9011,ORO,2008-03-23,1605174
9012,ORO,2008-04-23,1705321
9013,ORO,2008-05-23,1777345
9014,ORO,2008-06-23,1580711
9015,ORO,2008-07-23,1344987
9016,ORO,2008-08-23,1158491
9017,ORO,2008-09-23,1103451
9018,ORO,2008-10-23,1070411
9019,ORO,2008-11-23,1003324
9020,ORO,2008-12-23,968300
9021,ORO,2009-01-23,973791
9022,ORO,2009-02-23,1188491
9023,ORO,2009-03-23,1868289
9024,ORO,2009-04-23,2084559
9025,ORO,2009-05-23,2286446
9026,ORO,2009-06-23,2130425
9027,ORO,2009-07-23,1660447
9028,ORO,2009-08-23,1413683
9029,ORO,2009-09-23,1343627
9030,ORO,2009-10-23,1307266
9031,ORO,2009-11-23,1166593
9032,ORO,2009-12-23,1055198
9033,ORO,2010-01-23,1126485
9034,ORO,2010-02-23,1332624
9035,ORO,2010-03-23,1564489
9036,ORO,2010-04-23,1953372
9037,ORO,2010-05-23,2431268
9038,ORO,2010-06-23,2705872
9039,ORO,2010-07-23,2504963
9040,ORO,2010-08-23,2143946
9041,ORO,2010-09-23,1810476
9042,ORO,2010-10-23,1682030
9043,ORO,2010-11-23,1653697
9044,ORO,2010-12-23,2027739
9045,ORO,2011-01-23,2378468
9046,ORO,2011-02-23,2637575
9047,ORO,2011-03-23,2891696
9048,ORO,2011-04-23,3224514
9049,ORO,2011-05-23,3340588
9050,ORO,2011-06-23,3531251
9051,ORO,2011-07-23,3522578
9052,ORO,2011-08-23,3373318
9053,ORO,2011-09-23,3119568
9054,ORO,2011-10-23,2918896
9055,ORO,2011-11-23,2813586
9056,ORO,2011-12-23,2571114
9057,ORO,2012-01-23,2520112
9058,ORO,2012-02-23,2535450
9059,ORO,2012-03-23,2853131
9060,ORO,2012-04-23,3239902
9061,ORO,2012-05-23,3505748
9062,ORO,2012-06-23,3321814
9063,ORO,2012-07-23,2814526
9064,ORO,2012-08-23,2322200
9065,ORO,2012-09-23,2005410
9066,ORO,2012-10-23,1837577
9067,ORO,2012-11-23,1801048
9068,ORO,2012-12-23,2427872
9069,ORO,2013-01-23,2637832
9070,ORO,2013-02-23,2826095
9071,ORO,2013-03-23,2926069
9072,ORO,2013-04-23,3110910
9073,ORO,2013-05-23,2876254
9074,ORO,2013-06-23,2652634
9075,ORO,2013-07-23,2262709
9076,ORO,2013-08-23,1861856
9077,ORO,2013-09-23,1654066
9078,ORO,2013-10-23,1562003
9079,ORO,2013-11-23,1414760
9080,ORO,2013-12-23,1323581
9081,ORO,2014-01-23,1268191
9082,ORO,2014-02-23,1388506
9083,ORO,2014-03-23,1621144
9084,ORO,2014-04-23,1864267
9085,ORO,2014-05-23,1775114
9086,ORO,2014-06-23,1567421
9087,ORO,2014-07-23,1312768
9088,ORO,2014-08-23,1123093
9089,ORO,2014-09-23,1081712
9090,ORO,2014-10-23,1002218
9091,ORO,2014-11-23,903437
9092,ORO,2014-12-23,1279992
9093,ORO,2015-01-23,1424974
9094,ORO,2015-02-23,1716956
9095,ORO,2015-03-23,1783955
9096,ORO,2015-04-23,1803500
9097,ORO,2015-05-23,1596960
9098,ORO,2015-06-23,1444713
9099,ORO,2015-07-23,1224285
9100,ORO,2015-08-23,1083913
9101,ORO,2015-09-23,1054793
9102,ORO,2015-10-23,1031067
9103,ORO,2015-11-23,945044
9104,ORO,2015-12-23,983872
9105,ORO,2016-01-23,1319312
9106,ORO,2016-02-23,1808410
9107,ORO,2016-03-23,2958780
9108,ORO,2016-04-23,3351827
9109,ORO,2016-05-23,3342105
9110,ORO,2016-06-23,3075873
9111,ORO,2016-07-23,2482729
9112,ORO,2016-08-23,1941137
9113,ORO,2016-09-23,1653789
9114,ORO,2016-10-23,1552620
9115,ORO,2016-11-23,1500661
9116,ORO,2016-12-23,1929679
9117,ORO,2017-01-23,2876663
9118,ORO,2017-02-23,2809290
9119,ORO,2017-03-23,2743560
9120,ORO,2017-04-23,2869576
9121,ORO,2017-05-23,2522850
9122,ORO,2017-06-23,2344713
9123,ORO,2017-07-23,2210870
9124,ORO,2017-08-23,1799383
9125,ORO,2017-09-23,1417578
9126,ORO,2017-10-23,1244594
9127,ORO,2017-11-23,1250756
9128,ORO,2017-12-23,1252205
9129,ORO,2018-01-23,1351238
9131,ORO,1985-02-24,1330100
9132,ORO,1985-03-24,1464600
9133,ORO,1985-04-24,1774800
9135,ORO,1985-06-24,1281900
9136,ORO,1985-07-24,987900
9138,ORO,1985-09-24,638600
9139,ORO,1985-10-24,589900
9140,ORO,1985-11-24,493300
9144,ORO,1986-03-24,1339000
9159,ORO,1987-06-24,2715945
9161,ORO,1987-08-24,2101376
9162,ORO,1987-09-24,1980427
9164,ORO,1987-11-24,2034584
9165,ORO,1987-12-24,2343154
9166,ORO,1988-01-24,2622710
9167,ORO,1988-02-24,2689568
9168,ORO,1988-03-24,2724600
9169,ORO,1988-04-24,2543085
9170,ORO,1988-05-24,2507074
9171,ORO,1988-06-24,2298199
9172,ORO,1988-07-24,1944765
9173,ORO,1988-08-24,1680542
9174,ORO,1988-09-24,1567602
9175,ORO,1988-10-24,1510882
9176,ORO,1988-11-24,1590575
9177,ORO,1988-12-24,1650103
9178,ORO,1989-01-24,1693747
9179,ORO,1989-02-24,1674757
9180,ORO,1989-03-24,2659094
9181,ORO,1989-04-24,3309596
9182,ORO,1989-05-24,3287197
9183,ORO,1989-06-24,3160482
9184,ORO,1989-07-24,2744613
9185,ORO,1989-08-24,2338666
9186,ORO,1989-09-24,2186107
9187,ORO,1989-10-24,2126007
9188,ORO,1989-11-24,2134299
9189,ORO,1989-12-24,1970577
9190,ORO,1990-01-24,1878071
9191,ORO,1990-02-24,1923900
9192,ORO,1990-03-24,2087067
9193,ORO,1990-04-24,1874741
9194,ORO,1990-05-24,1663604
9195,ORO,1990-06-24,1733521
9196,ORO,1990-07-24,1511143
9197,ORO,1990-08-24,1209783
9198,ORO,1990-09-24,1156760
9199,ORO,1990-10-24,1182548
9200,ORO,1990-11-24,1163838
9201,ORO,1990-12-24,1027674
9202,ORO,1991-01-24,923647
9203,ORO,1991-02-24,945543
9204,ORO,1991-03-24,1246257
9205,ORO,1991-04-24,1543719
9206,ORO,1991-05-24,1667965
9207,ORO,1991-06-24,1584922
9208,ORO,1991-07-24,1463208
9209,ORO,1991-08-24,1394816
9210,ORO,1991-09-24,1414269
9211,ORO,1991-10-24,1348593
9212,ORO,1991-11-24,1332228
9213,ORO,1991-12-24,1272273
9214,ORO,1992-01-24,1275048
9215,ORO,1992-02-24,1488541
9216,ORO,1992-03-24,1733712
9217,ORO,1992-04-24,1984102
9218,ORO,1992-05-24,1921147
9219,ORO,1992-06-24,1757701
9220,ORO,1992-07-24,1618145
9221,ORO,1992-08-24,1433154
9222,ORO,1992-09-24,1324929
9223,ORO,1992-10-24,1298185
9224,ORO,1992-11-24,1296155
9225,ORO,1992-12-24,1372301
9226,ORO,1993-01-24,1908957
9227,ORO,1993-02-24,2448057
9228,ORO,1993-03-24,3065724
9229,ORO,1993-04-24,3203993
9230,ORO,1993-05-24,3465718
9231,ORO,1993-06-24,3486008
9232,ORO,1993-07-24,3234714
9233,ORO,1993-08-24,2800843
9234,ORO,1993-09-24,2668537
9235,ORO,1993-10-24,2651998
9236,ORO,1993-11-24,2617339
9237,ORO,1993-12-24,2477812
9238,ORO,1994-01-24,2401085
9239,ORO,1994-02-24,2470441
9240,ORO,1994-03-24,2617594
9241,ORO,1994-04-24,2658837
9242,ORO,1994-05-24,2559024
9243,ORO,1994-06-24,2354876
9244,ORO,1994-07-24,2068058
9245,ORO,1994-08-24,1851237
9246,ORO,1994-09-24,1705799
9247,ORO,1994-10-24,1623698
9248,ORO,1994-11-24,1564047
9249,ORO,1994-12-24,1653238
9250,ORO,1995-01-24,2677747
9251,ORO,1995-02-24,2611466
9252,ORO,1995-03-24,2738549
9253,ORO,1995-04-24,2964767
9254,ORO,1995-05-24,3416907
9255,ORO,1995-06-24,3534726
9256,ORO,1995-07-24,3443964
9257,ORO,1995-08-24,3250897
9258,ORO,1995-09-24,2961146
9259,ORO,1995-10-24,2819768
9260,ORO,1995-11-24,2780149
9261,ORO,1995-12-24,2721323
9262,ORO,1996-01-24,2774825
9263,ORO,1996-02-24,2782680
9264,ORO,1996-03-24,2903763
9265,ORO,1996-04-24,3178754
9266,ORO,1996-05-24,3511090
9267,ORO,1996-06-24,3469921
9268,ORO,1996-07-24,3130560
9269,ORO,1996-08-24,2793624
9270,ORO,1996-09-24,2722504
9271,ORO,1996-10-24,2690222
9272,ORO,1996-11-24,2711364
9273,ORO,1996-12-24,2686709
9274,ORO,1997-01-24,2704435
9275,ORO,1997-02-24,2694389
9276,ORO,1997-03-24,2871210
9277,ORO,1997-04-24,3176120
9278,ORO,1997-05-24,3217126
9279,ORO,1997-06-24,3055042
9280,ORO,1997-07-24,2552484
9281,ORO,1997-08-24,2228627
9282,ORO,1997-09-24,2151731
9283,ORO,1997-10-24,2051107
9284,ORO,1997-11-24,2014958
9285,ORO,1997-12-24,2199653
9286,ORO,1998-01-24,2631927
9287,ORO,1998-02-24,2731570
9288,ORO,1998-03-24,2834187
9289,ORO,1998-04-24,2929384
9290,ORO,1998-05-24,3239604
9291,ORO,1998-06-24,3516280
9292,ORO,1998-07-24,3394139
9293,ORO,1998-08-24,3131864
9294,ORO,1998-09-24,2872163
9295,ORO,1998-10-24,2748181
9296,ORO,1998-11-24,2802319
9297,ORO,1998-12-24,2686449
9298,ORO,1999-01-24,2832028
9299,ORO,1999-02-24,2774426
9300,ORO,1999-03-24,2859646
9301,ORO,1999-04-24,3199443
9302,ORO,1999-05-24,3395367
9303,ORO,1999-06-24,3459489
9304,ORO,1999-07-24,2991747
9305,ORO,1999-08-24,2635392
9306,ORO,1999-09-24,2451834
9307,ORO,1999-10-24,2309771
9308,ORO,1999-11-24,2278322
9309,ORO,1999-12-24,2231596
9310,ORO,2000-01-24,2234110
9311,ORO,2000-02-24,2704696
9312,ORO,2000-03-24,2766057
9313,ORO,2000-04-24,3075873
9314,ORO,2000-05-24,3109036
9315,ORO,2000-06-24,2972578
9316,ORO,2000-07-24,2514766
9317,ORO,2000-08-24,2103348
9318,ORO,2000-09-24,1947559
9319,ORO,2000-10-24,1843052
9320,ORO,2000-11-24,1785903
9321,ORO,2000-12-24,1730841
9322,ORO,2001-01-24,1707115
9323,ORO,2001-02-24,1819246
9324,ORO,2001-03-24,1965141
9325,ORO,2001-04-24,2154182
9326,ORO,2001-05-24,2159982
9327,ORO,2001-06-24,1949841
9328,ORO,2001-07-24,1782301
9329,ORO,2001-08-24,1569200
9330,ORO,2001-09-24,1492738
9331,ORO,2001-10-24,1447152
9332,ORO,2001-11-24,1406328
9333,ORO,2001-12-24,1528897
9334,ORO,2002-01-24,1882413
9335,ORO,2002-02-24,2085429
9336,ORO,2002-03-24,2349566
9337,ORO,2002-04-24,2643489
9338,ORO,2002-05-24,2631671
9339,ORO,2002-06-24,2435761
9340,ORO,2002-07-24,1981262
9341,ORO,2002-08-24,1605716
9342,ORO,2002-09-24,1413435
9343,ORO,2002-10-24,1315763
9344,ORO,2002-11-24,1241634
9345,ORO,2002-12-24,1410209
9346,ORO,2003-01-24,2010816
9347,ORO,2003-02-24,2272183
9348,ORO,2003-03-24,2532826
9349,ORO,2003-04-24,2929245
9350,ORO,2003-05-24,3483345
9351,ORO,2003-06-24,3520846
9352,ORO,2003-07-24,2970624
9353,ORO,2003-08-24,2543957
9354,ORO,2003-09-24,2300654
9355,ORO,2003-10-24,2194906
9356,ORO,2003-11-24,2096560
9357,ORO,2003-12-24,2171841
9358,ORO,2004-01-24,2410870
9359,ORO,2004-02-24,2846355
9360,ORO,2004-03-24,3022430
9361,ORO,2004-04-24,3037287
9362,ORO,2004-05-24,3046653
9363,ORO,2004-06-24,2830139
9364,ORO,2004-07-24,2364998
9365,ORO,2004-08-24,1943621
9366,ORO,2004-09-24,1765610
9367,ORO,2004-10-24,1673262
9368,ORO,2004-11-24,1617232
9369,ORO,2004-12-24,1631822
9370,ORO,2005-01-24,1758076
9371,ORO,2005-02-24,1993046
9372,ORO,2005-03-24,2308835
9373,ORO,2005-04-24,2779616
9374,ORO,2005-05-24,3407661
9375,ORO,2005-06-24,3489288
9376,ORO,2005-07-24,3312456
9377,ORO,2005-08-24,3086900
9378,ORO,2005-09-24,2919034
9379,ORO,2005-10-24,2777486
9380,ORO,2005-11-24,2630901
9381,ORO,2005-12-24,2830409
9382,ORO,2006-01-24,2775224
9383,ORO,2006-02-24,2897314
9384,ORO,2006-03-24,2804999
9385,ORO,2006-04-24,3041968
9386,ORO,2006-05-24,3398284
9387,ORO,2006-06-24,3506219
9388,ORO,2006-07-24,3323023
9389,ORO,2006-08-24,3065588
9390,ORO,2006-09-24,2863452
9391,ORO,2006-10-24,2774027
9392,ORO,2006-11-24,2700257
9393,ORO,2006-12-24,2744088
9394,ORO,2007-01-24,2797099
9395,ORO,2007-02-24,3019606
9396,ORO,2007-03-24,3084892
9397,ORO,2007-04-24,3092494
9398,ORO,2007-05-24,2986561
9399,ORO,2007-06-24,2757837
9400,ORO,2007-07-24,2290632
9401,ORO,2007-08-24,1894073
9402,ORO,2007-09-24,1582053
9403,ORO,2007-10-24,1475954
9404,ORO,2007-11-24,1304992
9405,ORO,2007-12-24,1236782
9406,ORO,2008-01-24,1291945
9407,ORO,2008-02-24,1412524
9408,ORO,2008-03-24,1612328
9409,ORO,2008-04-24,1705793
9410,ORO,2008-05-24,1780162
9411,ORO,2008-06-24,1567777
9412,ORO,2008-07-24,1339793
9413,ORO,2008-08-24,1156940
9414,ORO,2008-09-24,1104777
9415,ORO,2008-10-24,1064621
9416,ORO,2008-11-24,1001693
9417,ORO,2008-12-24,969575
9418,ORO,2009-01-24,978532
9419,ORO,2009-02-24,1252892
9420,ORO,2009-03-24,1881705
9421,ORO,2009-04-24,2080206
9422,ORO,2009-05-24,2286911
9423,ORO,2009-06-24,2120600
9424,ORO,2009-07-24,1643377
9425,ORO,2009-08-24,1412856
9426,ORO,2009-09-24,1340032
9427,ORO,2009-10-24,1306168
9428,ORO,2009-11-24,1160224
9429,ORO,2009-12-24,1047851
9430,ORO,2010-01-24,1134356
9431,ORO,2010-02-24,1341949
9432,ORO,2010-03-24,1574993
9433,ORO,2010-04-24,1967856
9434,ORO,2010-05-24,2438312
9435,ORO,2010-06-24,2705872
9436,ORO,2010-07-24,2494446
9437,ORO,2010-08-24,2129651
9438,ORO,2010-09-24,1802127
9439,ORO,2010-10-24,1699665
9440,ORO,2010-11-24,1651850
9441,ORO,2010-12-24,2046375
9442,ORO,2011-01-24,2386480
9443,ORO,2011-02-24,2645806
9444,ORO,2011-03-24,2871891
9445,ORO,2011-04-24,3243465
9446,ORO,2011-05-24,3347419
9447,ORO,2011-06-24,3537738
9448,ORO,2011-07-24,3522420
9449,ORO,2011-08-24,3365228
9450,ORO,2011-09-24,3112928
9451,ORO,2011-10-24,2917793
9452,ORO,2011-11-24,2814122
9453,ORO,2011-12-24,2566825
9454,ORO,2012-01-24,2523972
9455,ORO,2012-02-24,2530954
9456,ORO,2012-03-24,2863316
9457,ORO,2012-04-24,3260726
9458,ORO,2012-05-24,3505120
9459,ORO,2012-06-24,3306128
9460,ORO,2012-07-24,2796698
9461,ORO,2012-08-24,2310473
9462,ORO,2012-09-24,2001599
9463,ORO,2012-10-24,1836782
9464,ORO,2012-11-24,1798110
9465,ORO,2012-12-24,2449882
9466,ORO,2013-01-24,2645548
9467,ORO,2013-02-24,2830409
9468,ORO,2013-03-24,2934222
9469,ORO,2013-04-24,3107018
9470,ORO,2013-05-24,2869167
9471,ORO,2013-06-24,2636034
9472,ORO,2013-07-24,2247058
9473,ORO,2013-08-24,1851337
9474,ORO,2013-09-24,1646045
9475,ORO,2013-10-24,1556333
9476,ORO,2013-11-24,1415174
9477,ORO,2013-12-24,1317969
9478,ORO,2014-01-24,1269114
9479,ORO,2014-02-24,1389487
9480,ORO,2014-03-24,1623786
9481,ORO,2014-04-24,1866478
9482,ORO,2014-05-24,1768707
9483,ORO,2014-06-24,1557661
9484,ORO,2014-07-24,1303268
9485,ORO,2014-08-24,1118230
9486,ORO,2014-09-24,1080475
9487,ORO,2014-10-24,987032
9488,ORO,2014-11-24,903985
9489,ORO,2014-12-24,1292335
9490,ORO,2015-01-24,1427306
9491,ORO,2015-02-24,1721037
9492,ORO,2015-03-24,1785806
9493,ORO,2015-04-24,1800657
9494,ORO,2015-05-24,1593179
9495,ORO,2015-06-24,1441606
9496,ORO,2015-07-24,1212542
9497,ORO,2015-08-24,1082056
9498,ORO,2015-09-24,1054726
9499,ORO,2015-10-24,1028078
9500,ORO,2015-11-24,944605
9501,ORO,2015-12-24,990717
9502,ORO,2016-01-24,1346748
9503,ORO,2016-02-24,1818556
9504,ORO,2016-03-24,2982222
9505,ORO,2016-04-24,3362788
9506,ORO,2016-05-24,3334524
9507,ORO,2016-06-24,3059030
9508,ORO,2016-07-24,2465410
9509,ORO,2016-08-24,1928546
9510,ORO,2016-09-24,1648992
9511,ORO,2016-10-24,1548648
9512,ORO,2016-11-24,1499195
9513,ORO,2016-12-24,1939276
9514,ORO,2017-01-24,2882123
9515,ORO,2017-02-24,2773894
9516,ORO,2017-03-24,2712280
9517,ORO,2017-04-24,2841484
9518,ORO,2017-05-24,2518370
9519,ORO,2017-06-24,2341167
9520,ORO,2017-07-24,2199088
9521,ORO,2017-08-24,1787657
9522,ORO,2017-09-24,1407236
9523,ORO,2017-10-24,1241634
9524,ORO,2017-11-24,1251824
9525,ORO,2017-12-24,1249232
9526,ORO,2018-01-24,1359925
9528,ORO,1985-02-25,1323900
9529,ORO,1985-03-25,1460400
9530,ORO,1985-04-25,1774600
9532,ORO,1985-06-25,1269200
9533,ORO,1985-07-25,976600
9535,ORO,1985-09-25,636200
9537,ORO,1985-11-25,490200
9538,ORO,1985-12-25,582100
9556,ORO,1987-06-25,2704170
9558,ORO,1987-08-25,2090119
9560,ORO,1987-10-25,1971415
9561,ORO,1987-11-25,2033300
9562,ORO,1987-12-25,2350372
9563,ORO,1988-01-25,2626550
9564,ORO,1988-02-25,2689958
9565,ORO,1988-03-25,2711885
9566,ORO,1988-04-25,2541958
9567,ORO,1988-05-25,2497540
9568,ORO,1988-06-25,2298189
9569,ORO,1988-07-25,1928345
9570,ORO,1988-08-25,1669174
9571,ORO,1988-09-25,1570539
9572,ORO,1988-10-25,1504130
9573,ORO,1988-11-25,1596782
9574,ORO,1988-12-25,1656102
9575,ORO,1989-01-25,1694217
9576,ORO,1989-02-25,1684467
9577,ORO,1989-03-25,2722370
9578,ORO,1989-04-25,3315328
9579,ORO,1989-05-25,3276263
9580,ORO,1989-06-25,3161796
9581,ORO,1989-07-25,2726835
9582,ORO,1989-08-25,2327589
9583,ORO,1989-09-25,2179470
9584,ORO,1989-10-25,2130647
9585,ORO,1989-11-25,2139174
9586,ORO,1989-12-25,1971206
9587,ORO,1990-01-25,1878071
9588,ORO,1990-02-25,1939384
9589,ORO,1990-03-25,2098857
9590,ORO,1990-04-25,1866478
9591,ORO,1990-05-25,1659248
9592,ORO,1990-06-25,1722850
9593,ORO,1990-07-25,1499209
9594,ORO,1990-08-25,1204804
9596,ORO,1990-10-25,1181742
9597,ORO,1990-11-25,1167026
9598,ORO,1990-12-25,1023567
9599,ORO,1991-01-25,923709
9600,ORO,1991-02-25,943350
9601,ORO,1991-03-25,1256541
9602,ORO,1991-04-25,1553683
9603,ORO,1991-05-25,1676249
9604,ORO,1991-06-25,1584832
9605,ORO,1991-07-25,1456436
9606,ORO,1991-08-25,1398265
9607,ORO,1991-09-25,1410710
9608,ORO,1991-10-25,1350200
9609,ORO,1991-11-25,1332785
9610,ORO,1991-12-25,1274664
9611,ORO,1992-01-25,1277520
9612,ORO,1992-02-25,1496538
9613,ORO,1992-03-25,1735240
9614,ORO,1992-04-25,1990310
9615,ORO,1992-05-25,1922688
9616,ORO,1992-06-25,1753462
9617,ORO,1992-07-25,1614872
9618,ORO,1992-08-25,1426979
9619,ORO,1992-09-25,1325167
9620,ORO,1992-10-25,1295700
9621,ORO,1992-11-25,1297015
9622,ORO,1992-12-25,1375143
9623,ORO,1993-01-25,1931023
9624,ORO,1993-02-25,2465905
9625,ORO,1993-03-25,3048210
9626,ORO,1993-04-25,3224798
9627,ORO,1993-05-25,3472579
9628,ORO,1993-06-25,3481318
9629,ORO,1993-07-25,3233973
9630,ORO,1993-08-25,2787478
9631,ORO,1993-09-25,2670610
9632,ORO,1993-10-25,2647615
9633,ORO,1993-11-25,2623221
9634,ORO,1993-12-25,2476704
9635,ORO,1994-01-25,2401326
9636,ORO,1994-02-25,2470932
9637,ORO,1994-03-25,2618873
9638,ORO,1994-04-25,2656512
9639,ORO,1994-05-25,2555001
9640,ORO,1994-06-25,2347294
9641,ORO,1994-07-25,2060058
9642,ORO,1994-08-25,1843750
9643,ORO,1994-09-25,1706555
9644,ORO,1994-10-25,1614964
9645,ORO,1994-11-25,1567602
9646,ORO,1994-12-25,1661656
9647,ORO,1995-01-25,2687750
9648,ORO,1995-02-25,2620918
9649,ORO,1995-03-25,2733676
9650,ORO,1995-04-25,2977886
9651,ORO,1995-05-25,3424005
9652,ORO,1995-06-25,3529516
9653,ORO,1995-07-25,3438229
9654,ORO,1995-08-25,3238566
9655,ORO,1995-09-25,2950161
9656,ORO,1995-10-25,2816138
9657,ORO,1995-11-25,2782414
9658,ORO,1995-12-25,2721586
9659,ORO,1996-01-25,2783080
9660,ORO,1996-02-25,2755984
9661,ORO,1996-03-25,2908022
9662,ORO,1996-04-25,3186666
9663,ORO,1996-05-25,3512504
9664,ORO,1996-06-25,3460110
9665,ORO,1996-07-25,3114226
9666,ORO,1996-08-25,2799641
9667,ORO,1996-09-25,2720667
9668,ORO,1996-10-25,2689050
9669,ORO,1996-11-25,2710056
9670,ORO,1996-12-25,2679824
9671,ORO,1997-01-25,2740526
9672,ORO,1997-02-25,2692956
9673,ORO,1997-03-25,2885950
9674,ORO,1997-04-25,3185932
9675,ORO,1997-05-25,3223330
9676,ORO,1997-06-25,3039556
9677,ORO,1997-07-25,2531953
9678,ORO,1997-08-25,2219622
9679,ORO,1997-09-25,2147836
9680,ORO,1997-10-25,2050677
9681,ORO,1997-11-25,2014746
9682,ORO,1997-12-25,2210870
9683,ORO,1998-01-25,2621680
9684,ORO,1998-02-25,2729466
9685,ORO,1998-03-25,2864948
9686,ORO,1998-04-25,2955024
9687,ORO,1998-05-25,3246585
9688,ORO,1998-06-25,3515021
9689,ORO,1998-07-25,3390152
9690,ORO,1998-08-25,3120291
9691,ORO,1998-09-25,2863316
9692,ORO,1998-10-25,2737232
9693,ORO,1998-11-25,2811571
9694,ORO,1998-12-25,2690872
9695,ORO,1999-01-25,2830139
9696,ORO,1999-02-25,2779484
9697,ORO,1999-03-25,2865900
9698,ORO,1999-04-25,3216682
9699,ORO,1999-05-25,3402432
9700,ORO,1999-06-25,3455290
9701,ORO,1999-07-25,2978305
9702,ORO,1999-08-25,2623727
9703,ORO,1999-09-25,2448419
9704,ORO,1999-10-25,2305327
9705,ORO,1999-11-25,2284703
9706,ORO,1999-12-25,2230340
9707,ORO,2000-01-25,2260980
9708,ORO,2000-02-25,2694128
